299,"新上海大厦","1室1厅","57平米","http://cq.lianjia.com/chengjiao/CQJB92480438.html","南","中楼层(共32层)","2006塔楼","2016-08-24 00:00:00","7585","43.4"
300,"绿地翠谷","3室2厅","125平米","http://cq.lianjia.com/chengjiao/CQYB92582028.html","西南","中楼层(共6层)","2006塔楼","2016-08-24 00:00:00","5993","75"
301,"龙湖源著南区","3室2厅","90平米","http://cq.lianjia.com/chengjiao/CQJB92520011.html","南","低楼层(共34层)","2012塔楼","2016-08-24 00:00:00","9187","82.5"
302,"朗苑","2室2厅","96平米","http://cq.lianjia.com/chengjiao/CQJJ92597161.html","北","中楼层(共28层)","2011塔楼","2016-08-24 00:00:00","5104","48.8"
303,"加洲国际","3室2厅","116平米","http://cq.lianjia.com/chengjiao/CQJJ92487806.html","南","高楼层(共24层)","2014塔楼","2016-08-24 00:00:00","4242","49.3"
304,"龙湖紫都城","3室2厅","124平米","http://cq.lianjia.com/chengjiao/CQYB92516063.html","南","中楼层(共18层)","2008塔楼","2016-08-24 00:00:00","10447","130"
305,"万科西九","1室1厅","53平米","http://cq.lianjia.com/chengjiao/CQJL92612011.html","西南","高楼层(共32层)","2015塔楼","2016-08-24 00:00:00","6332","33.5"
306,"珠江华轩","3室2厅","136平米","http://cq.lianjia.com/chengjiao/CQJL92613400.html","南","低楼层(共18层)","2006塔楼","2016-08-24 00:00:00","7307","99.5"
307,"奥林匹克花园新亚洲","2室2厅","79平米","http://cq.lianjia.com/chengjiao/CQYB92561986.html","西","低楼层(共33层)","2008板塔结合","2016-08-24 00:00:00","8607","68"
308,"朗苑","2室2厅","59平米","http://cq.lianjia.com/chengjiao/CQJJ92497009.html","东南","低楼层(共32层)","2011塔楼","2016-08-24 00:00:00","6106","36.06"
309,"黄山大道东","2室1厅","69平米","http://cq.lianjia.com/chengjiao/CQYB92459104.html","南","低楼层(共32层)","2010塔楼","2016-08-24 00:00:00","10199","70.8"
310,"财信拉菲公馆","2室2厅","76平米","http://cq.lianjia.com/chengjiao/CQSP92513267.html","南","高楼层(共29层)","2014板塔结合","2016-08-24 00:00:00","7321","55.3"
311,"水木年华紫香亭","3室1厅","95平米","http://cq.lianjia.com/chengjiao/CQJJ92625553.html","东","低楼层(共12层)","2006塔楼","2016-08-24 00:00:00","3800","36"
312,"万达广场铭邸","2室1厅","76平米","http://cq.lianjia.com/chengjiao/CQNA92623444.html","西","高楼层(共33层)","2009塔楼","2016-08-24 00:00:00","8946","67.99"
313,"天辰美苑","1室0厅","34平米","http://cq.lianjia.com/chengjiao/CQDK92138944.html","西北","中楼层(共33层)","2006塔楼","2016-08-24 00:00:00","6404","21.9"
314,"爱加丽都","3室2厅","137平米","http://cq.lianjia.com/chengjiao/CQYB92306130.html","西南","中楼层(共5层)","2007板楼","2016-08-24 00:00:00","7502","102.58"
315,"沿江花园","2室1厅","86平米","http://cq.lianjia.com/chengjiao/CQJJ92022633.html","西南","低楼层(共18层)","2009塔楼","2016-08-24 00:00:00","4696","40.6"
316,"万紫山社区","2室1厅","74平米","http://cq.lianjia.com/chengjiao/CQYB92589250.html","西南","低楼层(共18层)","2008板塔结合","2016-08-24 00:00:00","7139","53"
317,"新城丽园","3室2厅","105平米","http://cq.lianjia.com/chengjiao/CQYB92611868.html","南","高楼层(共32层)","2008塔楼","2016-08-24 00:00:00","6752","71"
318,"首创鸿恩国际生活区","3室2厅","143平米","http://cq.lianjia.com/chengjiao/CQJB92582574.html","南","高楼层(共33层)","2012板楼","2016-08-24 00:00:00","7711","110"
319,"劲力五星城","3室2厅","111平米","http://cq.lianjia.com/chengjiao/CQYB92622106.html","西北","低楼层(共26层)","2007塔楼","2016-08-24 00:00:00","8845","98"
320,"上品拾陆","2室2厅","88平米","http://cq.lianjia.com/chengjiao/CQYB92292613.html","东北","中楼层(共36层)","2008塔楼","2016-08-23 00:00:00","8385","74"
321,"龙湖源著北区","6室4厅","138平米","http://cq.lianjia.com/chengjiao/CQJB92307525.html","北","低楼层(共9层)","2011塔楼","2016-08-23 00:00:00","19167","263.8"
322,"北城阳光今典","2室2厅","79平米","http://cq.lianjia.com/chengjiao/CQYB92508084.html","东南","中楼层(共31层)","2007塔楼","2016-08-23 00:00:00","8891","70"
323,"海棠晓月C区","1室2厅","70平米","http://cq.lianjia.com/chengjiao/CQNA90500453.html","东南","中楼层(共32层)","2008塔楼","2016-08-23 00:00:00","7129","50"
324,"御府观澜阁","2室1厅","98平米","http://cq.lianjia.com/chengjiao/CQBN90650953.html","南","高楼层(共28层)","2012塔楼","2016-08-23 00:00:00","4861","47.7"
325,"东海星洲","3室2厅","72平米","http://cq.lianjia.com/chengjiao/CQNA90302880.html","东北","中楼层(共17层)","2008塔楼","2016-08-23 00:00:00","7748","56"
326,"融汇半岛二期","3室2厅","130平米","http://cq.lianjia.com/chengjiao/CQBN91676304.html","北","低楼层(共30层)","2008塔楼","2016-08-23 00:00:00","4607","60"
327,"协信阿卡迪亚","3室2厅","99平米","http://cq.lianjia.com/chengjiao/CQYZ91755037.html","北","高楼层(共25层)","2012塔楼","2016-08-23 00:00:00","7207","71"
328,"棕榈泉一期","3室2厅","172平米","http://cq.lianjia.com/chengjiao/CQYB91747241.html","南","高楼层(共11层)","2009板楼","2016-08-23 00:00:00","9608","165"
329,"国际社区观园一期","2室2厅","78平米","http://cq.lianjia.com/chengjiao/CQNA91898193.html","东南","低楼层(共33层)","2010塔楼","2016-08-23 00:00:00","7692","60"
330,"龙湖源著北区","3室2厅","133平米","http://cq.lianjia.com/chengjiao/CQJB90136209.html","东","高楼层(共33层)","2011塔楼","2016-08-23 00:00:00","6976","93"
331,"津都鼎苑","3室2厅","92平米","http://cq.lianjia.com/chengjiao/CQJJ90847054.html","南 北","高楼层(共30层)","2001塔楼","2016-08-23 00:00:00","4686","43"
332,"金科十年城西区","3室2厅","109平米","http://cq.lianjia.com/chengjiao/CQJB92450172.html","东","低楼层(共34层)","2011塔楼","2016-08-23 00:00:00","8416","92"
333,"奥林匹克花园新亚洲","2室2厅","82平米","http://cq.lianjia.com/chengjiao/CQYB92484719.html","南","中楼层(共18层)","2008板塔结合","2016-08-23 00:00:00","8918","73.5"
334,"兰湖天","4室2厅","144平米","http://cq.lianjia.com/chengjiao/CQNA92406097.html","南","中楼层(共11层)","2009板楼","2016-08-23 00:00:00","6811","98"
335,"龙湖睿城","2室2厅","65平米","http://cq.lianjia.com/chengjiao/CQSP92611328.html","东北","高楼层(共18层)","2009板楼","2016-08-23 00:00:00","5470","35.5"
336,"银海北极星","2室2厅","94平米","http://cq.lianjia.com/chengjiao/CQYB92542221.html","北","高楼层(共32层)","2007塔楼","2016-08-23 00:00:00","6626","62"
337,"万达广场铭邸","2室2厅","76平米","http://cq.lianjia.com/chengjiao/CQNA92476836.html","北","低楼层(共33层)","2009塔楼","2016-08-23 00:00:00","9641","73.3"
338,"万科锦程","3室2厅","96平米","http://cq.lianjia.com/chengjiao/CQYZ92550639.html","西南","高楼层(共34层)","2010板楼","2016-08-23 00:00:00","12018","115"
339,"水木年华湖上","2室1厅","51平米","http://cq.lianjia.com/chengjiao/CQJJ92571676.html","东","中楼层(共29层)","2008塔楼","2016-08-23 00:00:00","5459","28"
340,"协信星澜汇二期","2室1厅","83平米","http://cq.lianjia.com/chengjiao/CQBN92579916.html","南","低楼层(共11层)","2014板楼","2016-08-23 00:00:00","5224","43.4"
341,"保利高尔夫豪园","4室2厅","258平米","http://cq.lianjia.com/chengjiao/CQYB92590283.html","东北","低楼层(共23层)","2010板楼","2016-08-23 00:00:00","7053","182"
342,"融侨城花湖汀2A","3室2厅","129平米","http://cq.lianjia.com/chengjiao/CQNA92540388.html","东南 西南","中楼层(共36层)","2013板塔结合","2016-08-23 00:00:00","9226","119"
343,"龙湖源著北区","4室2厅","151平米","http://cq.lianjia.com/chengjiao/CQYB92227886.html","南","中楼层(共9层)","2011塔楼","2016-08-23 00:00:00","10668","161.5"
344,"学林E墅","2室2厅","68平米","http://cq.lianjia.com/chengjiao/CQSP92383650.html","南","中楼层(共27层)","2004板楼","2016-08-23 00:00:00","7307","50"
345,"万科锦程","2室2厅","122平米","http://cq.lianjia.com/chengjiao/CQYZ92118356.html","南","高楼层(共7层)","2010板楼","2016-08-23 00:00:00","13933","170"
346,"加州花园","3室2厅","136平米","http://cq.lianjia.com/chengjiao/CQYB92481349.html","南","中楼层(共30层)","2000塔楼","2016-08-23 00:00:00","5223","71"
347,"星韵满庭","3室2厅","108平米","http://cq.lianjia.com/chengjiao/CQJJ92116305.html","西南","低楼层(共33层)","2009塔楼","2016-08-23 00:00:00","6074","65.36"
348,"桃园丽景","2室2厅","66平米","http://cq.lianjia.com/chengjiao/CQJL92598312.html","南","低楼层(共25层)","2011塔楼","2016-08-23 00:00:00","7009","46.3"
349,"恋恋上层","2室2厅","71平米","http://cq.lianjia.com/chengjiao/CQJB92588549.html","南","高楼层(共28层)","2011塔楼","2016-08-23 00:00:00","9014","64"
350,"金沙海岸","3室2厅","134平米","http://cq.lianjia.com/chengjiao/CQJJ92599242.html","西南","高楼层(共7层)","2006板楼","2016-08-23 00:00:00","3727","50"
351,"亚太商谷","3室2厅","87平米","http://cq.lianjia.com/chengjiao/CQNA92610076.html","南","低楼层(共33层)","2010塔楼","2016-08-23 00:00:00","9166","80"
352,"融侨半岛风临洲A区","3室2厅","116平米","http://cq.lianjia.com/chengjiao/CQNA92260188.html","东","中楼层(共6层)","2003板楼","2016-08-22 00:00:00","6713","78"
353,"天泰金地广场","1室0厅","31平米","http://cq.lianjia.com/chengjiao/CQDK92403553.html","东","中楼层(共28层)","2005塔楼","2016-08-22 00:00:00","8186","25"
354,"雅居乐国际花园","4室2厅","134平米","http://cq.lianjia.com/chengjiao/CQNA92436177.html","西南","高楼层(共31层)","2013塔楼","2016-08-22 00:00:00","8613","115"
355,"鲁能星城二街区","3室2厅","113平米","http://cq.lianjia.com/chengjiao/CQYB92444791.html","南","中楼层(共25层)","2005塔楼","2016-08-22 00:00:00","7725","87"
356,"首创鸿恩国际生活区","2室2厅","80平米","http://cq.lianjia.com/chengjiao/CQJB92491302.html","东","低楼层(共33层)","2012塔楼","2016-08-22 00:00:00","9240","74"
357,"天骄俊园","3室2厅","125平米","http://cq.lianjia.com/chengjiao/CQJB90653010.html","南 北","低楼层(共18层)","1999塔楼","2016-08-22 00:00:00","6695","83.8"
358,"星瀚大厦","2室1厅","95平米","http://cq.lianjia.com/chengjiao/CQSP90669380.html","东北","高楼层(共26层)","2006板楼","2016-08-22 00:00:00","9088","86"
359,"加洲国际","3室2厅","108平米","http://cq.lianjia.com/chengjiao/CQJJ91335551.html","西南","高楼层(共28层)","2014塔楼","2016-08-22 00:00:00","5568","60"
360,"天骄年华","3室2厅","116平米","http://cq.lianjia.com/chengjiao/CQSP91084822.html","西南","低楼层(共18层)","2002板楼","2016-08-22 00:00:00","7358","85"
361,"上品拾陆","2室1厅","90平米","http://cq.lianjia.com/chengjiao/CQYB89502347.html","西","中楼层(共35层)","2007塔楼","2016-08-22 00:00:00","7095","63.8"
362,"龙湖源著北区","3室2厅","122平米","http://cq.lianjia.com/chengjiao/CQJB89736018.html","北","中楼层(共33层)","2011塔楼","2016-08-22 00:00:00","9508","116"
363,"龙湖春森彼岸","4室2厅","152平米","http://cq.lianjia.com/chengjiao/CQJB90295282.html","南","中楼层(共11层)","2008板塔结合","2016-08-22 00:00:00","10097","153"
364,"云满庭B区","2室2厅","82平米","http://cq.lianjia.com/chengjiao/CQNA90517451.html","南","中楼层(共30层)","2006塔楼","2016-08-22 00:00:00","7491","61.68"
365,"中渝梧桐郡A区","3室2厅","142平米","http://cq.lianjia.com/chengjiao/CQYB90594759.html","东南","低楼层(共9层)","2010板楼","2016-08-22 00:00:00","11601","165.28"
366,"云鼎阳光","2室2厅","75平米","http://cq.lianjia.com/chengjiao/CQJJ90917652.html","南","低楼层(共32层)","2014塔楼","2016-08-22 00:00:00","5360","40"
367,"奔力绿色空间","2室1厅","75平米","http://cq.lianjia.com/chengjiao/CQYB92101062.html","南","中楼层(共29层)","2008塔楼","2016-08-22 00:00:00","8222","61.5"
368,"康德国会山","3室1厅","79平米","http://cq.lianjia.com/chengjiao/CQNA92231767.html","东","高楼层(共32层)","2010塔楼","2016-08-22 00:00:00","8073","63.5"
369,"东海星洲","3室2厅","61平米","http://cq.lianjia.com/chengjiao/CQNA92330452.html","北","中楼层(共17层)","2008塔楼","2016-08-22 00:00:00","11441","69.3"
370,"一米阳光","2室2厅","63平米","http://cq.lianjia.com/chengjiao/CQNA92420181.html","西北","低楼层(共34层)","2008塔楼","2016-08-22 00:00:00","8270","52"
371,"平安摩卡城市","1室0厅","36平米","http://cq.lianjia.com/chengjiao/CQJB92546427.html","南","低楼层(共17层)","2008塔楼","2016-08-22 00:00:00","7292","26.5"
372,"逸静丰豪","2室2厅","89平米","http://cq.lianjia.com/chengjiao/CQYB92588942.html","南","高楼层(共31层)","2003板楼","2016-08-22 00:00:00","7820","69.5"
373,"鲁能星城七街区","3室2厅","119平米","http://cq.lianjia.com/chengjiao/CQJB92411753.html","南 北","高楼层(共31层)","2007板楼","2016-08-22 00:00:00","8149","97"
374,"同心家园A组团","1室1厅","45平米","http://cq.lianjia.com/chengjiao/CQJL92430239.html","西南","高楼层(共31层)","2010塔楼","2016-08-22 00:00:00","7341","33.15"
375,"雅典汇","1室0厅","43平米","http://cq.lianjia.com/chengjiao/CQNA92530384.html","西南","高楼层(共32层)","2007塔楼","2016-08-22 00:00:00","6956","29.8"
376,"鲁能星城星城汇","3室2厅","101平米","http://cq.lianjia.com/chengjiao/CQYB92610467.html","北","高楼层(共33层)","2015塔楼","2016-08-22 00:00:00","8961","90.4"
377,"广厦岭都","4室2厅","131平米","http://cq.lianjia.com/chengjiao/CQJL92470677.html","东北","高楼层(共17层)","2005塔楼","2016-08-22 00:00:00","6508","85.5"
378,"海棠晓月A区","3室2厅","160平米","http://cq.lianjia.com/chengjiao/CQNA92520488.html","北","低楼层(共17层)","2005塔楼","2016-08-22 00:00:00","5612","90"
379,"鑫茂源e时代","1室0厅","43平米","http://cq.lianjia.com/chengjiao/CQNA92553092.html","南","高楼层(共27层)","2009塔楼","2016-08-22 00:00:00","7270","31"
380,"黄山大道东","4室2厅","127平米","http://cq.lianjia.com/chengjiao/CQYB92615046.html","东南","中楼层(共32层)","2010塔楼","2016-08-22 00:00:00","7534","96"
381,"华宇金沙时代","2室2厅","84平米","http://cq.lianjia.com/chengjiao/CQSP92496412.html","西北","低楼层(共33层)","2012塔楼","2016-08-22 00:00:00","7398","62.5"
382,"万科悦峰","4室2厅","131平米","http://cq.lianjia.com/chengjiao/CQYB92352087.html","西","高楼层(共34层)","2011板塔结合","2016-08-22 00:00:00","9147","119.5"
383,"时代港湾","3室2厅","118平米","http://cq.lianjia.com/chengjiao/CQJJ92599284.html","东","中楼层(共33层)","2015塔楼","2016-08-22 00:00:00","5071","60"
384,"融创紫枫郡","3室2厅","97平米","http://cq.lianjia.com/chengjiao/CQYB92538733.html","南","低楼层(共31层)","2010塔楼","2016-08-22 00:00:00","8365","81"
385,"华竹小区","2室1厅","80平米","http://cq.lianjia.com/chengjiao/CQNA92595123.html","南","中楼层(共30层)","2002塔楼","2016-08-22 00:00:00","7908","63"
386,"融景城郦苑","3室2厅","152平米","http://cq.lianjia.com/chengjiao/CQJB92615713.html","东南","高楼层(共40层)","2009塔楼","2016-08-22 00:00:00","6908","105"
387,"龙湖观蓝","2室2厅","88平米","http://cq.lianjia.com/chengjiao/CQSP92619333.html","北","高楼层(共8层)","2013板塔结合","2016-08-22 00:00:00","5217","46"
388,"学府大道69号美梦城真","3室2厅","104平米","http://cq.lianjia.com/chengjiao/CQNA90555518.html","南","高楼层(共34层)","2010塔楼","2016-08-22 00:00:00","7852","82"
389,"招商江湾城","3室2厅","119平米","http://cq.lianjia.com/chengjiao/CQJB90864442.html","北","低楼层(共32层)","2010板楼","2016-08-22 00:00:00","7807","93"
390,"御景华庭","3室2厅","125平米","http://cq.lianjia.com/chengjiao/CQJJ90477573.html","东南","低楼层(共6层)","2010","2016-08-22 00:00:00","10241","128.28"
391,"华润中央公园","1室1厅","54平米","http://cq.lianjia.com/chengjiao/CQJB91549444.html","南","高楼层(共33层)","2016塔楼","2016-08-22 00:00:00","8056","43.5"
392,"协信城","1室1厅","50平米","http://cq.lianjia.com/chengjiao/CQNA92442916.html","东","高楼层(共32层)","2012塔楼","2016-08-22 00:00:00","11920","60.1"
393,"海棠晓月A区","3室2厅","97平米","http://cq.lianjia.com/chengjiao/CQNA92184426.html","南","低楼层(共11层)","2005塔楼","2016-08-22 00:00:00","6671","65"
394,"协信阿卡迪亚","3室2厅","118平米","http://cq.lianjia.com/chengjiao/CQYZ92430678.html","北","高楼层(共32层)","2012塔楼","2016-08-22 00:00:00","8216","97"
395,"保利高尔夫豪园","3室2厅","151平米","http://cq.lianjia.com/chengjiao/CQYB91734738.html","南","高楼层(共23层)","2010平房","2016-08-22 00:00:00","7922","120"
396,"招商江湾城","3室2厅","136平米","http://cq.lianjia.com/chengjiao/CQJB92044023.html","西南","低楼层(共31层)","2011塔楼","2016-08-22 00:00:00","8720","119"
397,"海棠晓月C区","1室0厅","44平米","http://cq.lianjia.com/chengjiao/CQNA92095174.html","西南","高楼层(共30层)","2008塔楼","2016-08-22 00:00:00","8236","36"
398,"华润中央公园","3室2厅","120平米","http://cq.lianjia.com/chengjiao/CQJB92620848.html","北","高楼层(共33层)","2016塔楼","2016-08-22 00:00:00","7140","86"
399,"金钗井路","2室2厅","89平米","http://cq.lianjia.com/chengjiao/CQJJ92622040.html","东南","低楼层(共10层)塔楼","Nav","2016-08-22 00:00:00","4027","36"
400,"朵力品道","3室2厅","112平米","http://cq.lianjia.com/chengjiao/CQDK92498692.html","东","高楼层(共33层)","2012塔楼","2016-08-21 00:00:00","6707","75"
401,"兰波红城丽景","2室1厅","42平米","http://cq.lianjia.com/chengjiao/CQYZ92508103.html","东南","中楼层(共32层)","2007塔楼","2016-08-21 00:00:00","8894","37"
402,"鑫茂源e时代","3室2厅","108平米","http://cq.lianjia.com/chengjiao/CQNA91658569.html","南","低楼层(共32层)","2009塔楼","2016-08-21 00:00:00","6678","71.8"
403,"黄山大道东","4室2厅","127平米","http://cq.lianjia.com/chengjiao/CQYB89563874.html","南","低楼层(共32层)","2010塔楼","2016-08-21 00:00:00","7487","95"
404,"津华大厦","3室2厅","138平米","http://cq.lianjia.com/chengjiao/CQJJ92401641.html","南","中楼层(共31层)","2006塔楼","2016-08-21 00:00:00","4139","57"
405,"兰波红城丽景","2室1厅","82平米","http://cq.lianjia.com/chengjiao/CQYZ92477676.html","东","低楼层(共35层)","2007塔楼","2016-08-21 00:00:00","7365","60.5"
406,"御府观澜阁","4室2厅","152平米","http://cq.lianjia.com/chengjiao/CQBN92487714.html","北","低楼层(共18层)","2012板楼","2016-08-21 00:00:00","5209","79"
407,"长安华都","2室2厅","95平米","http://cq.lianjia.com/chengjiao/CQYB92554091.html","东北","高楼层(共24层)","2008板塔结合","2016-08-21 00:00:00","8552","81"
408,"东海阿特豪斯","4室2厅","136平米","http://cq.lianjia.com/chengjiao/CQDK92571049.html","西南","中楼层(共30层)","2012板塔结合","2016-08-21 00:00:00","7110","96.6"
409,"明月香山","2室2厅","81平米","http://cq.lianjia.com/chengjiao/CQJJ92399879.html","东南","中楼层(共32层)","2015塔楼","2016-08-21 00:00:00","4898","39.5"
410,"嘉华鑫城","1室1厅","65平米","http://cq.lianjia.com/chengjiao/CQYZ92595856.html","南","中楼层(共34层)","2007塔楼","2016-08-21 00:00:00","6456","42"
411,"加州花园","4室2厅","156平米","http://cq.lianjia.com/chengjiao/CQYB92606639.html","东","高楼层(共30层)","2000塔楼","2016-08-21 00:00:00","4471","69.7"
412,"华润二十四城","3室2厅","126平米","http://cq.lianjia.com/chengjiao/CQJL92530489.html","东","低楼层(共33层)","2011塔楼","2016-08-21 00:00:00","9543","120"
413,"保利江上明珠四期","3室2厅","114平米","http://cq.lianjia.com/chengjiao/CQJB92590230.html","东","中楼层(共17层)","2011塔楼","2016-08-21 00:00:00","7456","85"
414,"亚太商谷","1室0厅","35平米","http://cq.lianjia.com/chengjiao/CQNA92506464.html","东南","高楼层(共30层)","2008塔楼","2016-08-21 00:00:00","8053","28.5"
415,"新华佳苑","2室1厅","48平米","http://cq.lianjia.com/chengjiao/CQJJ92554939.html","西南","高楼层(共25层)","2011板楼","2016-08-21 00:00:00","6472","31"
416,"融科金湖湾","2室2厅","81平米","http://cq.lianjia.com/chengjiao/CQYB92588640.html","西北","高楼层(共33层)","2014塔楼","2016-08-21 00:00:00","9001","72.8"
417,"鲁能星城十街区","3室2厅","116平米","http://cq.lianjia.com/chengjiao/CQJB92523339.html","南","低楼层(共32层)","2009塔楼","2016-08-21 00:00:00","8272","96"
418,"学府大道69号美梦城真","3室2厅","95平米","http://cq.lianjia.com/chengjiao/CQNA92532901.html","北","低楼层(共20层)","2010塔楼","2016-08-21 00:00:00","9384","89"
419,"长安锦绣城","5室2厅","205平米","http://cq.lianjia.com/chengjiao/CQYB92619622.html","南","低楼层(共28层)","2011塔楼","2016-08-21 00:00:00","9090","186"
420,"龙湖江与城熙溪地","2室2厅","80平米","http://cq.lianjia.com/chengjiao/CQYB91079184.html","南","中楼层(共33层)","2012板楼","2016-08-21 00:00:00","8149","65"
421,"雍江苑","3室2厅","176平米","http://cq.lianjia.com/chengjiao/CQYZ91905038.html","北","中楼层(共28层)","2009塔楼","2016-08-21 00:00:00","8983","158"
422,"融景城郦苑","3室2厅","152平米","http://cq.lianjia.com/chengjiao/CQJB92135942.html","东南","高楼层(共40层)","2009塔楼","2016-08-21 00:00:00","6928","105.3"
423,"金科十年城北区","3室2厅","109平米","http://cq.lianjia.com/chengjiao/CQJB92385614.html","北","中楼层(共34层)","2013塔楼","2016-08-21 00:00:00","6860","75"
424,"华宇上院","2室2厅","72平米","http://cq.lianjia.com/chengjiao/CQYB91732770.html","南","低楼层(共37层)","2015塔楼","2016-08-21 00:00:00","6982","50"
425,"龙湖江与城千山万树","3室2厅","129平米","http://cq.lianjia.com/chengjiao/CQYB91813589.html","南","高楼层(共33层)","2010塔楼","2016-08-21 00:00:00","7890","102"
426,"香山花园B区","2室2厅","93平米","http://cq.lianjia.com/chengjiao/CQYB91859814.html","南","中楼层(共16层)","2005塔楼","2016-08-21 00:00:00","5996","55.5"
427,"奎星广场","3室2厅","99平米","http://cq.lianjia.com/chengjiao/CQJJ92031205.html","东南","中楼层(共8层)","2000板塔结合","2016-08-21 00:00:00","3961","39.06"
428,"西西里","2室2厅","77平米","http://cq.lianjia.com/chengjiao/CQJJ92363240.html","北","中楼层(共33层)","2013塔楼","2016-08-21 00:00:00","4511","34.8"
429,"领事巷","2室1厅","65平米","http://cq.lianjia.com/chengjiao/CQYZ92456734.html","东","低楼层(共15层)板楼","Nav","2016-08-21 00:00:00","6504","42"
430,"万科缇香郡","2室2厅","78平米","http://cq.lianjia.com/chengjiao/CQYB92557308.html","南","高楼层(共33层)","2012塔楼","2016-08-21 00:00:00","7839","61"
431,"艾德公馆","3室2厅","91平米","http://cq.lianjia.com/chengjiao/CQBN92606994.html","东南","低楼层(共23层)","2011塔楼","2016-08-21 00:00:00","6689","61"
432,"祥和佳苑","3室2厅","107平米","http://cq.lianjia.com/chengjiao/CQJJ92593661.html","东","高楼层(共33层)","2007塔楼","2016-08-21 00:00:00","4626","49.5"
433,"上海城","1室0厅","43平米","http://cq.lianjia.com/chengjiao/CQNA92606752.html","南","高楼层(共33层)","2008板楼","2016-08-21 00:00:00","9715","42"
434,"财信城市国际","2室1厅","57平米","http://cq.lianjia.com/chengjiao/CQYB92184861.html","南","中楼层(共32层)","2010塔楼","2016-08-20 00:00:00","10389","59.5"
435,"富悦果岭","2室2厅","76平米","http://cq.lianjia.com/chengjiao/CQYB92398174.html","南","高楼层(共32层)","2010塔楼","2016-08-20 00:00:00","8322","63.6"
436,"金科公园王府","6室2厅","223平米","http://cq.lianjia.com/chengjiao/CQYB91652010.html","南","高楼层(共8层)","2013板楼","2016-08-20 00:00:00","13276","295.5"
437,"东江美景","2室1厅","66平米","http://cq.lianjia.com/chengjiao/CQJJ91111145.html","南 北","中楼层(共32层)","2011板楼","2016-08-20 00:00:00","4349","28.71"
438,"水木年华青木苑","3室2厅","132平米","http://cq.lianjia.com/chengjiao/CQJJ91325894.html","东南","中楼层(共7层)","2005板楼","2016-08-20 00:00:00","4663","61.6"
439,"学府苑","4室1厅","147平米","http://cq.lianjia.com/chengjiao/CQSP91591328.html","东南","中楼层(共33层)","2004塔楼","2016-08-20 00:00:00","8291","122"
440,"万达广场锋邸","1室0厅","38平米","http://cq.lianjia.com/chengjiao/CQNA92071004.html","北","高楼层(共30层)","2009塔楼","2016-08-20 00:00:00","9206","35.35"
441,"新河街","4室2厅","151平米","http://cq.lianjia.com/chengjiao/CQBN92248344.html","东南","高楼层(共10层)","2000板楼","2016-08-20 00:00:00","3454","52.2"
442,"龙湖春森彼岸","3室1厅","100平米","http://cq.lianjia.com/chengjiao/CQJB92253128.html","东","中楼层(共9层)","2010板塔结合","2016-08-20 00:00:00","8563","86"
443,"长安锦绣城","2室2厅","86平米","http://cq.lianjia.com/chengjiao/CQYB92106177.html","北","高楼层(共33层)","2010塔楼","2016-08-20 00:00:00","11223","96"
444,"半山壹号","3室2厅","110平米","http://cq.lianjia.com/chengjiao/CQBN92322035.html","南","高楼层(共32层)","2010板塔结合","2016-08-20 00:00:00","5959","65.7"
445,"协信阿卡迪亚","3室2厅","139平米","http://cq.lianjia.com/chengjiao/CQYZ92375361.html","西北","高楼层(共30层)","2012塔楼","2016-08-20 00:00:00","6834","95"
446,"金科十年城北区","2室2厅","78平米","http://cq.lianjia.com/chengjiao/CQJB92396287.html","东","低楼层(共34层)","2013塔楼","2016-08-20 00:00:00","7977","62.5"
447,"巴蜀丽景","2室2厅","104平米","http://cq.lianjia.com/chengjiao/CQYB92440767.html","南","高楼层(共7层)","2005塔楼","2016-08-20 00:00:00","5724","59.5"
448,"中渝山顶道国宾城","2室2厅","96平米","http://cq.lianjia.com/chengjiao/CQYB92608402.html","北","高楼层(共32层)","2013板塔结合","2016-08-20 00:00:00","11262","108"
449,"阳光华庭","2室2厅","80平米","http://cq.lianjia.com/chengjiao/CQNA92444056.html","东","中楼层(共32层)","2004板楼","2016-08-20 00:00:00","6595","53"
450,"奥园康城B区","3室2厅","133平米","http://cq.lianjia.com/chengjiao/CQJL92533929.html","南","中楼层(共32层)","2008塔楼","2016-08-20 00:00:00","5561","74"
451,"融侨半岛风临洲B区","3室2厅","138平米","http://cq.lianjia.com/chengjiao/CQNA92510920.html","西南","低楼层(共33层)","2004板塔结合","2016-08-20 00:00:00","5146","71"
452,"富力城倾城里","2室2厅","87平米","http://cq.lianjia.com/chengjiao/CQSP92568839.html","东","低楼层(共31层)","2014塔楼","2016-08-20 00:00:00","5361","46.8"
453,"融汇半岛爱窝","2室2厅","81平米","http://cq.lianjia.com/chengjiao/CQBN92552442.html","南","低楼层(共26层)","2013塔楼","2016-08-20 00:00:00","5944","48.3"
454,"中交丽景","4室2厅","123平米","http://cq.lianjia.com/chengjiao/CQDK92591589.html","南","高楼层(共34层)","2010塔楼","2016-08-20 00:00:00","6959","85.5"
455,"诺丁阳光","3室2厅","80平米","http://cq.lianjia.com/chengjiao/CQSP92580496.html","西南","中楼层(共33层)","2009塔楼","2016-08-20 00:00:00","9427","75"
456,"保利花半里二期","2室2厅","74平米","http://cq.lianjia.com/chengjiao/CQJL92599410.html","南","高楼层(共33层)","2015塔楼","2016-08-20 00:00:00","8748","64.5"
